1-535099-0.4,1-534324-0.4,2-534306-0.8,1-*-1.0,3-*-1.0:541191
3-123196-0.6,1-123457-1.0,2-*-1.0,1-*-1.0,1-*-1.0:6192
1-53743-0.8,1-*-1.0,2-53178-1.0,1-*-1.0,3-*-1.0:7146
1-125700-0.4,1-*-1.0,2-124854-0.8,1-*-1.0,3-125431-1.0:12368
1-441543-0.2,1-*-1.0,1-441574-0.4,2-*-1.0,1-*-1.0:2079816
2-506923-0.4,1-507287-0.2,1-*-1.0,3-*-1.0,1-*-1.0:684900
1-381305-0.8,2-381594-0.6,1-381367-1.0,1-381310-0.6,1-381343-0.6:10846
1-544665-0.6,1-*-1.0,2-544498-1.0,1-544614-0.6,3-544415-0.6:3588
1-329808-1.0,3-330719-0.2,1-329785-0.2,2-330134-1.0,1-329801-1.0:13
3-334358-0.6,2-*-1.0,1-*-1.0,1-335074-1.0,1-*-1.0:3102
3-*-1.0,1-26630-0.2,1-*-1.0,1-*-1.0,2-26442-0.6:684900
1-245344-0.8,1-245832-0.2,1-245759-1.0,2-245092-0.6,3-245303-0.4:1983
1-*-1.0,1-139586-0.4,1-140741-1.0,3-140511-0.6,1-*-1.0:918
1-198222-0.2,1-198234-0.2,2-198259-0.8,1-198910-0.2,1-*-1.0:2079816
1-473713-0.8,3-473554-0.2,1-473908-0.6,2-473595-0.2,1-473776-1.0:3168
3-228357-1.0,1-*-1.0,2-229167-0.4,1-*-1.0,1-228833-0.6:20490
1-285121-0.4,1-*-1.0,1-*-1.0,1-285007-0.8,2-284745-0.2:593064
3-513149-0.8,2-512785-0.6,1-513019-0.6,1-513016-0.2,1-*-1.0:174162
1-*-1.0,2-282437-0.6,1-*-1.0,1-*-1.0,1-283201-1.0:38952
2-544498-0.8,1-545124-0.6,6-545152-0.4,3-*-1.0,1-*-1.0:48864
1-401616-0.4,1-401622-0.8,1-401917-0.4,2-401796-1.0,3-*-1.0:6098
1-434771-1.0,1-434594-0.6,1-433823-0.2,1-434766-0.2,2-*-1.0:38190
2-*-1.0,3-*-1.0,6-44177-0.8,1-44547-1.0,1-44539-1.0:5
1-*-1.0,3-421434-0.2,1-*-1.0,2-421210-0.6,1-*-1.0:684900
1-155280-0.2,2-155858-1.0,1-155507-0.8,1-*-1.0,1-155256-0.2:26400
1-264710-0.2,1-*-1.0,1-264722-1.0,1-264659-0.6,3-263646-0.4:8382
1-411505-0.8,2-*-1.0,1-411578-0.4,1-411503-0.8,1-411622-0.2:174666
3-*-1.0,1-408599-0.4,1-*-1.0,2-408603-0.8,1-408590-0.2:565918
2-*-1.0,1-275370-0.8,1-275379-0.2,1-275435-0.6,1-*-1.0:380292
1-*-1.0,1-342134-0.8,1-*-1.0,2-*-1.0,1-*-1.0:605400
5-*-1.0,8-297862-0.2,4-297601-1.0,8-*-1.0,8-297868-1.0:90
1-*-1.0,1-415393-0.4,1-415340-0.6,1-415493-0.4,2-*-1.0:2079816
1-211752-1.0,1-211790-0.4,3-*-1.0,1-*-1.0,2-*-1.0:9396
1-*-1.0,1-285047-0.6,1-285412-0.2,1-285009-1.0,2-*-1.0:38226
2-*-1.0,1-271710-0.6,3-*-1.0,1-271136-0.4,1-271152-0.8:142694
2-265799-0.6,1-*-1.0,3-266475-0.2,1-*-1.0,1-265919-0.2:684900
1-458302-0.6,1-*-1.0,2-458296-0.6,1-*-1.0,1-458300-1.0:38346
1-542708-0.2,2-542181-1.0,1-542501-1.0,1-542131-0.6,1-542122-0.4:1872
1-*-1.0,6-448762-0.4,2-*-1.0,3-448058-1.0,1-447730-0.8:2038
2-308676-0.4,1-307949-1.0,1-308026-0.2,1-*-1.0,1-307956-0.4:38058
1-*-1.0,1-*-1.0,1-155297-0.6,2-155858-0.6,1-*-1.0:2079816
1-483635-0.4,2-484716-0.4,1-484640-0.8,1-484649-0.4,1-484631-0.8:168996
2-385503-0.2,1-385804-0.6,1-*-1.0,1-385705-0.6,1-385691-0.8:589164
2-*-1.0,1-143532-1.0,3-143652-0.6,1-143409-0.6,1-143563-1.0:42
1-323490-0.2,2-324239-0.8,6-324234-0.8,1-323506-0.8,3-323651-0.2:13218
1-*-1.0,1-*-1.0,1-260871-0.8,2-260250-0.2,1-*-1.0:611520
1-317702-1.0,1-*-1.0,3-316936-1.0,1-*-1.0,6-*-1.0:22
8-92132-1.0,8-92128-0.2,4-*-1.0,8-91446-0.2,8-91447-1.0:130
2-*-1.0,1-*-1.0,1-360903-0.8,6-*-1.0,1-360849-0.8:36678
3-*-1.0,1-123037-0.2,1-*-1.0,2-*-1.0,1-123092-1.0:3040
6-381389-0.6,1-*-1.0,1-381598-0.8,1-381579-0.8,3-*-1.0:36678
1-*-1.0,1-*-1.0,2-482860-0.8,1-482895-0.6,1-*-1.0:2079816
1-40018-0.6,1-40064-1.0,1-*-1.0,2-40168-0.6,1-*-1.0:39396
2-*-1.0,3-*-1.0,1-*-1.0,1-229340-1.0,1-228333-0.4:2948
3-165034-0.4,1-165710-0.6,1-*-1.0,2-*-1.0,1-*-1.0:521280
1-*-1.0,1-536260-0.2,1-*-1.0,1-536254-0.2,2-535444-1.0:115128
1-520450-0.8,1-520502-0.2,1-*-1.0,1-521347-0.2,2-*-1.0:586236
3-515626-1.0,1-*-1.0,1-516130-0.6,1-*-1.0,2-515401-1.0:150
1-437878-0.8,3-438297-0.2,1-438567-0.6,6-438448-0.4,2-438542-0.4:48864
3-*-1.0,1-*-1.0,2-396016-0.8,1-*-1.0,1-395826-0.2:684900
3-237275-1.0,1-237816-0.2,2-238034-0.2,1-237811-0.8,1-*-1.0:4096
3-416942-1.0,2-*-1.0,1-416853-0.8,1-416844-0.2,1-417164-0.4:8932
3-395678-0.6,1-395847-1.0,2-*-1.0,1-395561-0.6,1-*-1.0:3354
1-422259-0.6,6-421971-0.2,1-422553-0.4,3-422366-1.0,2-422459-0.6:1970
1-*-1.0,2-306865-0.8,3-*-1.0,1-306537-0.2,1-*-1.0:684900
2-4795-1.0,1-4166-0.2,1-*-1.0,1-*-1.0,1-*-1.0:93240
1-*-1.0,1-198903-0.8,1-198204-0.6,1-*-1.0,2-*-1.0:915972
1-493781-0.2,3-493881-0.6,1-493815-0.8,1-*-1.0,2-493763-0.4:109050
1-93009-1.0,1-93088-0.2,6-93336-0.2,3-92651-1.0,2-92578-0.6:37
1-*-1.0,2-174809-0.6,1-175459-0.8,1-175356-0.6,1-*-1.0:347988
1-*-1.0,2-*-1.0,1-318541-0.6,1-318631-0.2,1-318538-1.0:38460
1-451825-0.4,2-451260-0.8,6-451022-0.2,1-*-1.0,3-451631-0.4:48864
1-506466-0.4,2-*-1.0,1-506351-0.2,1-506370-0.2,3-505859-0.6:369432
1-260271-0.4,1-261397-0.2,2-*-1.0,1-*-1.0,3-261001-0.8:198110
2-437158-0.4,1-*-1.0,1-437079-1.0,1-437146-0.6,1-437138-0.8:11514
1-12470-1.0,2-*-1.0,1-*-1.0,1-*-1.0,1-*-1.0:38934
1-58066-0.4,1-*-1.0,3-*-1.0,2-57016-1.0,1-57439-0.8:8720
8-268206-0.8,4-*-1.0,8-*-1.0,8-268250-0.4,8-*-1.0:53748
1-*-1.0,1-58924-0.4,1-58918-0.4,2-59267-0.8,1-*-1.0:2079816
1-516599-0.2,1-516626-0.2,2-516628-0.8,3-516464-0.8,1-*-1.0:228726
1-113261-0.4,1-113310-1.0,1-*-1.0,1-113363-0.6,2-113400-0.8:38952
1-*-1.0,1-338178-0.4,1-338164-0.6,1-338137-0.8,2-338172-0.8:564570
1-*-1.0,1-516123-0.4,1-*-1.0,1-*-1.0,2-515401-1.0:69744
1-213598-0.2,1-213867-0.8,2-*-1.0,6-213242-0.2,3-213823-0.8:16552
1-211682-0.2,6-*-1.0,1-*-1.0,1-211352-1.0,3-211160-0.4:684
1-*-1.0,3-540576-0.8,2-540453-0.6,1-*-1.0,1-539994-0.2:229206
1-54503-1.0,2-54610-0.6,1-54507-1.0,6-54591-0.6,3-*-1.0:20
1-149475-1.0,1-149516-1.0,1-149424-0.4,1-149422-0.4,2-149743-0.4:744
1-214837-0.4,1-215217-0.2,1-215180-0.6,1-*-1.0,2-215314-0.4:2079816
1-239820-0.2,3-240394-1.0,1-*-1.0,2-239609-0.4,1-239956-0.6:6606
1-217423-0.4,2-217195-0.8,1-217231-1.0,1-217212-0.6,1-217239-0.8:11328
1-322820-0.8,1-322670-0.4,1-*-1.0,2-323230-1.0,1-*-1.0:14862
1-*-1.0,1-*-1.0,1-250181-0.2,3-*-1.0,2-*-1.0:684900
1-426892-0.2,1-427282-0.2,3-426738-1.0,2-427209-0.8,1-*-1.0:26322
3-525651-1.0,1-525029-0.6,1-524924-0.6,1-524941-0.4,1-525051-0.2:15600
1-350171-0.4,2-*-1.0,1-*-1.0,1-350830-0.8,1-350794-0.4:612162
3-260778-0.6,6-261395-0.2,1-260770-1.0,1-260488-0.8,2-260250-1.0:20
3-30783-1.0,2-31266-0.4,1-*-1.0,1-30551-0.4,1-30894-0.4:9577
3-52618-0.4,6-53006-1.0,1-53779-0.2,1-53777-0.2,1-53752-0.2:504
2-320949-0.2,1-*-1.0,1-320758-0.4,3-320459-0.2,1-*-1.0:569614
1-*-1.0,2-116044-0.4,1-115408-0.2,1-*-1.0,3-115950-0.2:684900
3-*-1.0,2-377681-0.8,1-377827-0.6,1-377682-0.6,1-*-1.0:521280
1-395820-0.6,1-395586-0.4,1-*-1.0,1-*-1.0,2-*-1.0:2079816
1-429897-0.4,2-430354-0.2,3-*-1.0,1-*-1.0,1-429939-0.8:163620
1-124517-0.8,1-124466-0.8,2-124176-0.2,3-*-1.0,1-124479-0.6:25495
1-40073-0.2,1-39972-1.0,1-40084-0.2,1-40064-0.4,2-*-1.0:38856
8-460010-1.0,8-460005-0.2,8-*-1.0,4-460700-0.8,8-*-1.0:1188
1-255383-0.4,1-255770-0.6,1-255361-1.0,2-254875-0.2,1-255768-0.2:39396
1-*-1.0,2-494683-0.6,5-743-1.0,3-*-1.0,1-495424-0.2:270
1-109764-1.0,1-109759-0.2,1-109703-0.8,2-*-1.0,3-*-1.0:2982
1-47880-1.0,1-47889-1.0,1-47533-0.4,1-47519-0.8,2-*-1.0:210
1-338179-0.4,1-338146-1.0,1-338077-0.8,3-*-1.0,2-338172-1.0:219
1-140308-0.8,3-140584-0.8,1-*-1.0,1-*-1.0,1-*-1.0:37314
1-*-1.0,1-*-1.0,3-101366-0.4,2-101564-1.0,1-101517-0.2:30900
1-87026-1.0,1-87020-1.0,1-87343-0.8,2-87846-0.2,1-87569-0.4:214
2-104394-0.6,3-*-1.0,1-104101-0.8,1-*-1.0,1-104288-0.4:163620
1-*-1.0,2-*-1.0,1-*-1.0,1-426085-0.4,1-426147-0.8:570174
1-*-1.0,2-313029-1.0,3-312743-0.4,1-313151-0.2,1-313075-0.2:38238
3-247351-0.8,1-247705-0.2,1-248049-0.4,1-247615-0.6,1-247645-0.2:137544
1-45761-0.4,1-45630-0.6,2-44725-1.0,1-45776-1.0,1-45632-0.4:1524
1-*-1.0,3-35397-0.8,6-35589-1.0,1-35082-1.0,1-35068-0.2:6
0-*-1.0,0-*-1.0,0-56169-0.6,0-*-1.0,0-56777-0.6:33672
4-193499-0.2,8-193349-0.6,8-193180-0.2,8-193352-0.4,8-*-1.0:36792
1-*-1.0,1-*-1.0,1-65412-1.0,1-65418-0.2,2-*-1.0:39210
1-*-1.0,1-252666-0.8,3-*-1.0,2-253325-0.6,1-252708-0.6:148688
3-*-1.0,1-99569-0.8,1-99501-0.4,2-*-1.0,1-99378-0.4:151876
1-110387-0.8,1-110051-0.6,1-110304-0.4,2-110154-0.6,1-110052-0.4:581406
2-460700-1.0,6-460237-0.4,1-460278-0.8,1-460272-0.6,1-460407-0.8:1914
1-255768-0.4,1-255382-0.4,2-254875-0.4,1-*-1.0,1-255073-1.0:38364
1-371053-0.6,3-370714-0.4,2-*-1.0,1-370994-0.2,1-371002-0.2:163620
1-171092-0.6,1-171043-0.8,1-171064-0.6,1-171080-0.6,2-*-1.0:607812
1-238917-0.8,1-238821-0.4,1-*-1.0,2-238819-0.8,3-239297-0.4:140100
1-*-1.0,1-28500-1.0,3-28855-0.2,1-*-1.0,2-28506-1.0:172
1-168320-1.0,2-167927-1.0,1-167534-0.2,1-*-1.0,1-168184-0.2:1902
1-230898-1.0,1-231161-0.2,1-230875-0.2,1-230892-0.4,2-230792-1.0:1290
1-390542-0.2,3-*-1.0,1-390531-1.0,1-390503-0.4,1-390493-1.0:156
9-6637-0.4,4-*-1.0,8-*-1.0,8-260529-0.4,8-*-1.0:3216
1-461468-1.0,1-460950-0.4,1-*-1.0,3-*-1.0,2-461538-0.4:9610
1-*-1.0,2-146916-0.4,3-146621-0.4,1-146448-0.4,1-*-1.0:591228
2-267418-0.6,1-*-1.0,1-267478-0.6,1-267481-1.0,3-266957-0.4:9880
8-141246-1.0,8-*-1.0,4-141572-0.8,8-*-1.0,9-7088-1.0:4
2-526313-0.4,1-525843-1.0,1-525859-1.0,1-525862-0.8,3-*-1.0:54
3-478203-0.6,1-478035-1.0,1-477710-0.2,1-*-1.0,2-477326-1.0:164
0-*-1.0,0-*-1.0,0-*-1.0,0-*-1.0,0-450294-0.2:513072
1-*-1.0,2-*-1.0,1-454117-0.2,1-454131-0.2,3-453781-1.0:27024
1-*-1.0,1-*-1.0,1-*-1.0,2-146071-0.4,1-146073-0.2:2079816
1-*-1.0,2-424637-0.8,1-*-1.0,1-*-1.0,3-423993-1.0:19386
1-20011-0.4,3-*-1.0,6-19612-0.8,2-20175-0.8,1-19711-0.8:14028
2-*-1.0,3-*-1.0,6-483645-1.0,1-483931-1.0,1-484641-0.4:15
1-76570-1.0,1-*-1.0,2-77053-0.2,3-77095-0.2,1-76567-0.8:2784
2-15577-0.6,1-15271-0.2,1-15440-1.0,1-15473-0.4,1-15253-0.4:38304
1-310806-1.0,2-*-1.0,1-310393-0.2,1-310394-0.6,3-*-1.0:10148
8-*-1.0,8-532715-0.8,8-*-1.0,8-532716-0.2,4-532364-0.8:70452
1-507221-0.2,1-507188-0.2,3-506808-0.4,1-507227-0.6,1-506945-0.2:415584
2-528100-1.0,1-528167-0.6,1-528105-0.6,1-528329-0.8,1-528112-0.8:8538
1-301251-0.8,3-*-1.0,1-301231-1.0,1-*-1.0,2-*-1.0:2895
1-205183-1.0,1-205535-0.8,1-*-1.0,1-*-1.0,2-*-1.0:4086
2-254726-0.2,1-*-1.0,1-253856-1.0,1-254698-1.0,1-253883-0.2:672
1-374919-1.0,2-375858-1.0,1-375239-0.6,1-375124-0.2,3-376044-0.6:362
3-*-1.0,1-135234-0.4,1-135184-1.0,2-134676-0.2,1-*-1.0:6708
2-235639-0.4,1-*-1.0,1-234768-0.4,1-234765-0.8,1-*-1.0:591186
2-*-1.0,1-*-1.0,3-*-1.0,1-347176-0.4,1-347223-0.8:151706
1-*-1.0,1-148678-0.8,2-148924-0.2,3-*-1.0,1-148757-0.6:97728
3-85131-0.8,1-85470-0.6,2-85652-0.8,1-*-1.0,1-*-1.0:172398
1-523012-1.0,2-*-1.0,1-*-1.0,3-523278-0.6,1-523123-0.6:3676
1-*-1.0,1-*-1.0,2-*-1.0,1-413301-0.6,1-*-1.0:2079816
1-378815-0.2,2-378616-0.6,3-379042-1.0,1-378932-0.6,1-378745-1.0:266
1-*-1.0,3-*-1.0,2-*-1.0,1-*-1.0,1-206145-0.2:684900
3-501702-1.0,1-*-1.0,1-*-1.0,1-501754-1.0,1-*-1.0:156
2-12732-0.6,1-12991-0.6,1-13007-0.8,1-11940-0.4,1-11952-0.6:908622
2-293110-0.8,1-293379-0.4,1-293467-0.6,1-*-1.0,1-*-1.0:2079816
1-*-1.0,1-528203-0.6,1-*-1.0,1-528132-0.4,3-528772-0.8:137544
1-95122-1.0,1-95161-0.6,1-*-1.0,1-*-1.0,2-95187-0.8:38856
1-113363-0.2,1-113359-0.8,3-113956-0.4,1-*-1.0,2-113400-0.6:152724
1-*-1.0,1-99509-1.0,2-*-1.0,1-99380-0.6,3-99548-0.4:9576
3-*-1.0,1-*-1.0,2-*-1.0,1-477963-0.4,1-477834-0.8:163620
0-*-1.0,0-*-1.0,0-212691-0.6,0-212389-0.4,0-*-1.0:60000
3-169773-0.2,1-169686-0.6,1-169721-0.2,1-169749-0.6,2-169348-0.6:163620
2-*-1.0,1-*-1.0,1-101652-0.8,1-*-1.0,1-101780-0.2:570174
1-*-1.0,2-410981-0.4,3-*-1.0,1-*-1.0,1-*-1.0:684900
1-140703-0.6,1-*-1.0,1-140718-0.2,1-*-1.0,2-139635-0.6:2079816
1-404126-0.8,1-*-1.0,2-403450-0.6,1-404042-0.4,1-*-1.0:592098
1-90659-1.0,1-90603-0.4,1-*-1.0,3-*-1.0,2-90175-0.6:7246
1-443249-0.4,2-443166-0.4,1-443244-0.4,1-443271-0.6,1-*-1.0:2079816
1-187473-0.4,1-187512-0.2,3-188021-0.4,1-*-1.0,1-*-1.0:415584
2-502866-0.6,1-*-1.0,1-*-1.0,1-*-1.0,1-503150-0.4:2079816
1-*-1.0,1-*-1.0,1-530719-0.4,1-530249-0.2,2-530950-0.2:2079816
1-*-1.0,6-74830-0.6,2-75435-0.8,3-*-1.0,1-*-1.0:48864
2-*-1.0,1-484649-0.4,1-*-1.0,1-484631-0.2,1-*-1.0:2079816
2-517857-0.8,3-517274-0.8,1-517349-0.8,1-517381-0.8,1-517403-0.6:12466
1-38169-0.8,3-*-1.0,1-38167-1.0,1-39189-1.0,2-38735-0.4:55
1-379564-0.6,2-380420-0.6,1-379558-0.2,1-379977-0.2,1-379999-0.4:2079816
1-*-1.0,1-450102-1.0,1-*-1.0,1-450010-0.6,2-*-1.0:16512
1-351392-0.8,2-351474-0.6,1-351351-1.0,3-351483-0.4,1-351326-1.0:49
1-452656-0.8,1-452608-1.0,1-452613-0.2,2-452825-0.2,1-452591-1.0:210
1-267501-0.6,2-267418-0.6,1-*-1.0,1-*-1.0,1-267477-0.8:582660
1-283240-0.8,2-*-1.0,1-283217-0.4,1-283248-0.6,1-283195-0.4:611520
2-150974-0.6,1-150781-0.2,1-150794-0.8,1-*-1.0,1-*-1.0:538020
1-294575-0.4,2-294310-0.2,1-*-1.0,3-*-1.0,1-294798-0.2:565492
1-372805-0.8,2-*-1.0,1-372777-0.4,1-372879-0.4,1-*-1.0:564570
1-*-1.0,1-*-1.0,1-*-1.0,1-*-1.0,2-450923-1.0:99168
1-*-1.0,1-391270-0.2,1-*-1.0,1-391198-0.4,2-391858-0.2:2079816
1-354466-0.2,6-*-1.0,2-*-1.0,3-354338-0.8,1-*-1.0:15962
5-*-1.0,1-*-1.0,3-*-1.0,2-88403-0.4,1-*-1.0:219220
1-*-1.0,1-353343-0.2,1-*-1.0,1-*-1.0,2-*-1.0:2079816
3-114306-0.2,2-114910-0.4,1-114661-0.4,1-114207-0.6,1-114642-0.6:521280
0-516026-0.2,0-516019-0.4,0-*-1.0,0-*-1.0,0-515864-0.4:320400
6-*-1.0,1-*-1.0,1-110755-0.8,1-*-1.0,3-110077-0.8:12366
1-475337-0.6,2-475448-1.0,1-476125-0.2,3-475859-1.0,1-475369-0.8:270
1-164580-0.8,1-164677-1.0,2-*-1.0,3-*-1.0,1-163854-0.6:2982
1-*-1.0,1-66616-0.8,1-66595-0.4,1-66582-0.8,2-*-1.0:161494
1-343013-0.2,1-342160-0.6,1-342201-0.4,1-342732-0.4,2-342324-0.8:2079816
8-*-1.0,8-*-1.0,4-452825-0.8,8-452632-0.6,8-*-1.0:70452
1-103221-0.6,3-*-1.0,1-103166-0.2,1-*-1.0,2-103392-0.4:163620
1-321116-0.6,1-*-1.0,1-321383-0.4,2-321042-1.0,3-*-1.0:23232
1-409731-0.6,2-*-1.0,3-409386-0.8,1-*-1.0,1-*-1.0:172398
1-*-1.0,1-130045-0.8,1-*-1.0,3-129432-0.8,2-129377-0.8:51090
1-285088-0.8,2-284745-0.4,1-285412-0.2,1-*-1.0,1-285402-0.6:601044
2-55842-0.4,1-55536-0.6,1-*-1.0,1-55497-0.6,3-*-1.0:521280
3-*-1.0,1-*-1.0,1-41681-0.2,6-42059-0.4,2-41806-0.8:48864
0-*-1.0,0-96352-0.2,0-96782-0.2,0-*-1.0,0-*-1.0:461304
1-92966-0.4,1-*-1.0,1-93428-1.0,2-*-1.0,1-93442-1.0:798
1-*-1.0,1-*-1.0,1-*-1.0,1-74893-0.8,2-*-1.0:585912
1-389288-1.0,1-389062-0.4,1-*-1.0,1-*-1.0,2-*-1.0:39420
1-360897-0.6,3-361230-0.4,1-*-1.0,1-360947-0.8,2-361347-0.4:163620
0-92511-0.6,0-93361-1.0,0-*-1.0,0-92507-0.6,0-93318-0.4:390
1-91424-0.4,1-*-1.0,2-*-1.0,1-91422-1.0,1-*-1.0:38598
1-380484-0.8,1-380352-0.8,2-380420-0.6,1-380461-0.8,3-379662-0.2:163620
1-*-1.0,1-497175-1.0,1-*-1.0,2-*-1.0,1-*-1.0:38058
2-44725-0.2,1-45728-0.8,1-45776-0.8,1-45039-0.8,1-45658-0.4:19091
1-347235-1.0,1-347146-0.2,1-347539-1.0,2-347443-1.0,1-347543-0.6:40
0-*-1.0,0-*-1.0,0-38542-1.0,0-38854-0.6,0-38623-1.0:30
3-*-1.0,1-*-1.0,1-8501-1.0,2-8454-1.0,1-8607-1.0:6
1-*-1.0,1-374514-1.0,1-374383-1.0,1-*-1.0,2-374784-0.2:796
3-296027-0.6,1-*-1.0,2-295928-1.0,1-*-1.0,1-295621-0.4:3426
2-*-1.0,1-473817-0.2,1-473794-1.0,3-*-1.0,1-*-1.0:3078
6-*-1.0,1-143613-0.8,2-143385-0.8,3-*-1.0,1-143618-0.8:48864
2-*-1.0,1-40522-1.0,1-41168-0.4,1-41193-0.4,1-*-1.0:36468
1-276890-0.4,2-277617-0.6,1-276913-0.4,6-276761-0.4,3-277043-0.6:32514
2-150974-0.4,1-*-1.0,1-*-1.0,3-151553-0.8,1-150845-0.8:49828
5-16533-0.6,1-418523-0.6,1-417856-0.4,2-*-1.0,1-*-1.0:4320
3-165503-1.0,1-*-1.0,2-*-1.0,1-165667-0.2,1-*-1.0:5946
8-58711-0.8,8-*-1.0,8-*-1.0,4-*-1.0,8-*-1.0:70452
2-*-1.0,1-*-1.0,1-27958-0.6,1-*-1.0,1-*-1.0:2079816
1-13094-1.0,1-13381-0.4,1-*-1.0,3-13360-1.0,2-13072-1.0:4
2-*-1.0,1-147919-0.6,1-*-1.0,1-147883-0.4,1-*-1.0:2079816
1-*-1.0,3-*-1.0,2-359319-0.2,1-*-1.0,1-359054-0.6:521280
1-517406-0.6,1-*-1.0,1-517412-0.4,1-*-1.0,2-517857-0.8:2079816
1-*-1.0,1-*-1.0,1-326416-0.4,1-326479-0.2,2-*-1.0:2079816
1-364782-0.2,1-*-1.0,3-363748-0.8,1-364693-0.4,2-364673-0.6:190176
2-321042-1.0,1-*-1.0,1-321406-0.2,1-321408-0.4,1-321376-0.6:94824
1-487827-0.4,1-*-1.0,2-*-1.0,1-*-1.0,1-486824-0.6:2079816
2-538137-0.4,3-537756-0.8,1-*-1.0,1-*-1.0,1-538429-0.4:190238
1-353340-1.0,2-*-1.0,1-353343-0.8,1-353325-0.6,1-353300-0.8:2794
1-467179-0.8,1-467193-0.6,2-466958-0.2,1-467252-1.0,1-*-1.0:4418
1-*-1.0,1-*-1.0,1-32303-0.4,3-32249-0.4,1-*-1.0:415584
1-68424-0.6,2-69356-0.2,1-*-1.0,3-*-1.0,1-*-1.0:521280
1-129204-0.8,1-*-1.0,1-129200-0.6,2-129377-1.0,1-129999-1.0:938
1-11142-1.0,1-*-1.0,1-11198-0.2,1-*-1.0,2-*-1.0:36468
6-*-1.0,2-352482-0.8,3-*-1.0,1-352642-1.0,1-*-1.0:912
1-230561-1.0,3-230245-0.4,1-230559-1.0,1-230186-0.4,1-230169-0.2:156
3-394591-0.2,2-394575-0.4,1-*-1.0,1-394884-0.4,1-394807-0.6:521280
1-282681-0.6,1-283192-0.8,1-*-1.0,2-*-1.0,1-*-1.0:593394
1-*-1.0,2-444324-0.6,1-*-1.0,1-443431-0.2,3-444232-1.0:26256
2-59267-0.2,3-*-1.0,1-58744-0.4,1-*-1.0,1-*-1.0:311490
1-*-1.0,2-444977-0.2,1-445233-0.6,1-*-1.0,1-445081-0.4:2079816
2-512785-0.8,1-512980-0.4,1-*-1.0,1-*-1.0,1-513626-0.8:570174
1-466297-0.8,1-*-1.0,1-*-1.0,1-466252-0.6,2-466340-0.2:581406
1-473620-1.0,1-473615-0.4,1-473618-1.0,2-*-1.0,1-473706-1.0:15
1-472273-0.6,3-472985-0.6,1-472235-0.8,2-472319-0.6,1-471993-0.2:102252
1-226157-0.6,2-*-1.0,1-226064-0.6,1-*-1.0,1-226109-0.6:2079816
1-209230-1.0,1-*-1.0,1-209767-0.8,3-209143-0.4,2-*-1.0:2703
1-154762-0.6,1-154803-1.0,1-154808-0.6,1-154746-0.2,2-154283-0.2:39420
0-472356-0.6,0-472631-0.8,0-472289-0.6,0-472982-0.8,0-472683-0.6:33672
1-156084-0.6,1-156060-0.2,2-155972-0.8,1-156412-0.6,3-156663-0.2:163620
1-*-1.0,2-*-1.0,1-191640-1.0,1-192534-0.2,1-192382-0.4:38814
1-186753-1.0,1-*-1.0,2-187177-1.0,1-*-1.0,1-187228-1.0:30
1-189427-0.6,1-189424-0.8,1-189442-0.2,2-*-1.0,1-189438-0.4:591186
1-*-1.0,2-391858-1.0,1-*-1.0,1-391279-0.4,1-390887-1.0:2094
0-119797-1.0,0-119541-0.4,0-119661-0.2,0-119765-1.0,0-120217-1.0:2
1-362868-0.2,2-*-1.0,1-*-1.0,1-*-1.0,1-362865-0.2:2079816
2-*-1.0,3-535324-0.2,1-*-1.0,1-534308-0.6,1-*-1.0:521280
1-19578-0.6,1-19664-0.6,1-19627-0.8,2-20175-1.0,1-*-1.0:9354
1-*-1.0,1-*-1.0,1-284043-0.8,2-284180-0.4,1-*-1.0:581406
1-481102-1.0,1-481090-0.4,1-481130-0.4,3-*-1.0,1-481106-0.6:6762
1-283193-0.2,1-282960-0.2,1-*-1.0,1-*-1.0,2-*-1.0:2079816
8-162307-0.6,8-*-1.0,4-161854-1.0,8-*-1.0,8-161735-0.2:1728
3-*-1.0,1-*-1.0,1-459439-1.0,1-459668-0.4,2-459545-0.6:3152
1-322832-0.2,1-*-1.0,2-323230-1.0,1-323259-1.0,1-322867-0.8:510
3-*-1.0,1-*-1.0,1-226034-1.0,2-*-1.0,1-*-1.0:9658
1-*-1.0,1-73454-1.0,2-73249-1.0,1-72715-0.8,1-72895-0.6:768
1-429025-0.2,1-429024-0.8,1-429011-1.0,2-*-1.0,1-*-1.0:10704
1-425883-0.2,3-425796-0.4,2-425093-0.6,1-426137-0.2,1-426019-1.0:9754
1-175285-0.8,3-*-1.0,2-174809-0.8,6-*-1.0,1-175323-0.2:48864
2-475448-0.4,1-476211-1.0,1-475460-0.2,1-476274-0.2,1-476253-1.0:252
1-146206-0.6,1-146243-0.8,2-146071-0.8,1-146224-0.4,1-146265-0.8:154900
2-49782-0.4,1-49651-0.8,1-*-1.0,1-49634-1.0,1-*-1.0:11098
1-253-1.0,1-155-1.0,1-101-0.8,3-894-0.4,1-83-0.8:7
1-501801-0.4,3-*-1.0,1-501678-0.8,1-501694-0.8,2-*-1.0:39745
3-356357-0.6,1-356886-0.2,1-356894-1.0,2-*-1.0,1-*-1.0:2072
1-467181-0.4,1-*-1.0,3-*-1.0,1-467821-0.2,2-466958-0.4:569614
1-286935-0.6,2-286937-0.4,1-*-1.0,1-286930-0.2,1-286685-0.6:2079816
2-*-1.0,1-470266-0.4,1-470287-1.0,1-470292-0.2,1-*-1.0:38904
